"Credit_card","Product_ID","P_CATEGORY","CONDTION","Brand","Price ","Selling_price","Coupon_ID","Date","Time","GTIN","MPN","Merchant_name","M_ID","Payment method","Transaction ID","Return_ind","Return_date"
"3723","710","KITCHEN & DINING","New","RGMIK","$663.82 ","$650.82 ","ZG209","26/04/2014","17:41:01","8042908","596308320","Road Runner Sports","MS6579","Mobile carrier Billing","15559","0",""
"3833","763","DECOR","Refurbished","LBVIW","$4,943.44 ","$4,924.44 ","MD699","27/06/2014","7:01:54","5427529","673782264","Right Start","IQ1509","Mobile carrier Billing","37012","0",""
"6565","396","LUGGAGE","New","TNVON","$1,452.50 ","$1,439.50 ","FU406","24/03/2014","17:02:19","6595702","714268927","DODOcase","UW7354","Mobile carrier Billing","26010","0",""
"4852","136","KITCHEN & DINING","New","NSILF","$4,019.79 ","$3,984.79 ","OY795","21/02/2014","6:45:11","2593122","512087228","Nine West","RM9837","Credit card","14148","0",""
"4139","295","COMPUTERS","New","YEJZI","$2,868.97 ","$2,827.97 ","XU183","05/11/2014","16:52:32","5374063","403676957","DFLOWERS","ZG2587","Credit card","31465","0",""
"6814","988","COMPUTERS","Used","DCJRW","$865.57 ","$846.57 ","ZY761","24/06/2014","13:32:23","9426754","603357620","Staples","VN6655","Debit card","36072","0",""
"4632","722","GAMES","Refurbished","EITXF","$2,421.99 ","$2,403.99 ","UE270","03/02/2014","20:14:53","6880331","362536715","Peninsula Beauty","YE5901","Mobile carrier Billing","57463","0",""
"7589","183","LUGGAGE","New","CENQJ","$404.74 ","$376.74 ","BW423","03/04/2014","22:02:49","5341049","895492103","The North Face","GH6872","Credit card","17852","0",""
"8532","849","ELECTRONICS","Refurbished","FMBZC","$3,697.22 ","$3,655.22 ","SO118","03/11/2014","7:55:12","6012731","984647242","Walgreens","VW7191","Mobile carrier Billing","50826","0",""
"1256","827","ELECTRONICS","New","OULOW","$2,830.51 ","$2,784.51 ","BD959","25/12/2014","11:07:06","6254809","941727313","Gymboree","ZF8986","Credit card","4579","0",""
"2019","554","SHOES","New","RKFCM","$3,461.72 ","$3,434.72 ","BQ577","09/05/2014","1:52:11","6928957","178967169","Guitar Center","GN4079","Mobile carrier Billing","32707","0",""
"3024","484","OFFICE SUPPLIES","Used","WELZA","$2,205.71 ","$2,167.71 ","PZ797","10/12/2014","10:15:28","1795962","446029937","Peninsula Beauty","YE5901","Credit card","14518","0",""
"4879","552","SHOES","New","RKFCM","$1,257.44 ","$1,235.44 ","NB862","20/02/2014","13:07:59","2076997","938782837","Gymboree","ZF8986","Mobile carrier Billing","48637","0",""
"7979","389","CLOTHING","New","GTFFL","$3,747.69 ","$3,704.69 ","JL124","17/01/2014","13:11:00","2948611","793611328","Guitar Center","GN4079","Credit card","88335","0",""
"8919","579","SHOES","Refurbished","RKFCM","$2,298.99 ","$2,262.99 ","YU458","11/07/2014","21:28:46","9247848","596405169","Right Start","IQ1508","Credit card","21897","0",""
"1831","136","KITCHEN & DINING","New","NSILF","$4,019.79 ","$4,007.79 ","RJ810","10/03/2014","23:00:08","3219791","424826569","Nine West","RM9837","Credit card","18153","0",""
"3500","140","OFFICE SUPPLIES","Used","WELZA","$2,513.31 ","$2,490.31 ","QG119","04/03/2014","23:55:15","4595891","481854107","The Vitamin Shoppe","HW9975","Credit card","23857","0",""
"9950","544","ELECTRONICS","Used","FMBZC","$781.93 ","$771.93 ","TE137","07/04/2014","21:17:27","1383094","395592763","Peninsula Beauty","YE5901","Mobile carrier Billing","91005","0",""
"2011","406","CLOTHING","Used","ONKHS","$2,202.20 ","$2,181.20 ","IV500","05/03/2014","18:59:10","2500668","290049734","Cole Hardware","EX7730","Mobile carrier Billing","70204","0",""
"2297","236","ELECTRONICS","Used","BEFJD","$4,195.69 ","$4,146.69 ","VR794","04/06/2014","4:21:55","4725939","517233339","Ulta","UO9658","Credit card","13224","0",""
"3199","687","SHOES","Used","RKFCM","$3,827.74 ","$3,783.74 ","RX100","19/09/2014","21:05:12","1592936","302075403","PetSmart","IB7024","Prepaid card","24563","0",""
"4729","996","CLOTHING","New","GTFFL","$925.56 ","$887.56 ","FN159","18/06/2014","3:37:58","2864709","557640923","Road Runner Sports","MS6582","Mobile carrier Billing","13254","0",""
"9275","775","BABY TOYS","Refurbished","CTAOI","$379.49 ","$347.49 ","ZV809","16/10/2014","7:30:50","7626149","655334083","Guitar Center","GN3989","Prepaid card","22727","0",""
"2304","956","SHOES","Used","DYHNA","$2,800.18 ","$2,751.18 ","GP301","25/01/2014","22:07:02","6805351","352232665","Gymboree","ZF8986","Prepaid card","16647","0",""
"4852","539","ELECTRONICS","New","OULOW","$668.11 ","$621.11 ","VE748","28/01/2014","0:19:14","3482483","494669159","DFLOWERS","ZG2587","Credit card","6175","0",""
"5432","300","COMPUTERS","Used","YXQFM","$2,455.58 ","$2,435.58 ","YM653","31/08/2014","3:59:31","6302431","244787369","L'Occitane","GN4124","Credit card","78902","0",""
"2200","554","SHOES","New","RKFCM","$3,461.72 ","$3,432.72 ","LT350","18/07/2014","7:31:00","9004337","193113425","Guitar Center","GN4079","Mobile carrier Billing","84066","0",""
"6042","381","OFFICE SUPPLIES","New","WELZA","$4,694.60 ","$4,652.60 ","IZ391","02/11/2014","17:46:41","6321268","496409500","Cole Hardware","EX7729","Mobile carrier Billing","83147","0",""
"9856","406","CLOTHING","Refurbished","ZVYTC","$393.59 ","$358.59 ","LF155","24/06/2014","17:26:14","1534845","514773937","PetSmart","IB7024","Prepaid card","15256","0",""
"3598","381","GAMES","New","HWAVW","$751.39 ","$711.39 ","UK998","29/03/2014","11:35:46","3728150","846125645","REI","EI6774","Prepaid card","15767","0",""
"3970","554","KITCHEN & DINING","New","RGMIK","$4,185.27 ","$4,171.27 ","NQ702","02/12/2014","3:34:31","3734569","512929826","Barnes & Noble","EY1658","Prepaid card","60605","0",""
"8565","699","CLOTHING","New","KXUWE","$1,061.81 ","$1,025.81 ","ZF197","01/01/2014","5:38:06","7243094","223615048","Guitar Center","GN3989","Paypal wallet","9414","0",""
"5081","970","SHOES","New","DYHNA","$387.88 ","$369.88 ","UE386","01/10/2014","8:12:04","7069565","449749711","Right Start","IQ1509","Mobile carrier Billing","83651","0",""
"8532","544","APPLIANCES","Used","BUDLO","$2,135.85 ","$2,085.85 ","WR271","27/04/2014","21:07:55","7286957","436997432","The Vitamin Shoppe","HW9976","Mobile carrier Billing","73080","0",""
"8794","138","BABY TOYS","Used","TPDLE","$3,521.43 ","$3,499.43 ","MR560","31/08/2014","17:56:55","2194751","377721525","Gymboree","ZF8986","Credit card","52643","0",""
"5850","752","CLOTHING","New","ZVYTC","$2,215.14 ","$2,189.14 ","UH554","16/06/2014","0:54:47","3066548","134202420","DFLOWERS","ZG2587","Credit card","53153","0",""
"6286","527","KITCHEN & DINING","Used","ZGHYW","$115.43 ","$94.43 ","IC659","01/08/2014","8:55:27","9595712","601093169","The Vitamin Shoppe","HW9978","Credit card","98527","0",""
"6502","662","BABY CLOTHING","New","CTAOI","$4,658.93 ","$4,633.93 ","FX696","01/09/2014","22:24:17","7072733","252043729","Peninsula Beauty","YE5901","Debit card","95979","0",""
"9756","527","BABY CLOTHING","New","BGYXR","$3,309.99 ","$3,297.99 ","MO330","29/06/2014","17:52:22","6314228","304066827","Barnes & Noble","EY1658","Prepaid card","33404","0",""
"4575","838","BEDDING","Refurbished","CJUEU","$1,980.83 ","$1,955.83 ","VE651","22/09/2014","18:45:54","1950281","373593328","Gymboree","ZF8986","Mobile carrier Billing","14901","0",""
"4540","544","ELECTRONICS","Used","FMBZC","$781.93 ","$746.93 ","WP978","13/11/2014","17:00:06","5333941","283461267","Peninsula Beauty","YE5901","Mobile carrier Billing","86126","0",""
"6143","435","GAMES","New","HWAVW","$4,157.59 ","$4,134.59 ","EL485","28/03/2014","0:15:44","8345560","151741511","Road Runner Sports","MS6580","Mobile carrier Billing","18761","0",""
"6224","195","BEDDING","Used","CJUEU","$3,757.01 ","$3,710.01 ","DJ214","25/01/2014","2:57:12","4411472","400900011","Ulta","UO9656","Credit card","52825","0",""
"7075","236","ELECTRONICS","Used","BEFJD","$4,195.69 ","$4,166.69 ","WP466","21/03/2014","12:56:21","7088399","978938668","Ulta","UO9658","Mobile carrier Billing","17955","0",""
"9275","572","LUGGAGE","New","CENQJ","$3,277.74 ","$3,264.74 ","AG242","01/09/2014","9:15:51","6427096","693711379","Gymboree","ZF8986","Mobile carrier Billing","11329","0",""
"5974","616","BABY TOYS","Refurbished","BGYXR","$378.28 ","$334.28 ","PK588","03/04/2014","8:02:27","2734865","183112169","Barnes & Noble","EY1658","Credit card","7408","0",""
"6740","644","CLOTHING","Used","KXUWE","$623.05 ","$591.05 ","FW703","27/03/2014","1:14:01","6023006","476609602","Staples","VN6655","Prepaid card","52572","0",""
"6740","295","COMPUTERS","New","YEJZI","$2,868.97 ","$2,836.97 ","RA454","01/07/2014","11:30:58","4733839","364764535","DFLOWERS","ZG2587","Mobile carrier Billing","87104","0",""
"9305","119","OFFICE SUPPLIES","Refurbished","EVWJY","$3,130.29 ","$3,103.29 ","CI225","19/03/2014","17:30:08","9674480","876401479","Gymboree","ZF8986","Credit card","46897","0",""
"4336","795","CLOTHING","Refurbished","ONKHS","$2,667.33 ","$2,644.33 ","IA355","27/10/2014","23:44:45","7005859","206480235","L'Occitane","GN4034","Mobile carrier Billing","59763","0",""
"7433","844","BEDDING","New","RKCPD","$3,559.28 ","$3,527.28 ","LH644","05/03/2014","20:40:47","6881437","469526882","Walgreens","VW7191","Prepaid card","63391","0",""
"8919","907","DECOR","Used","LBVIW","$2,661.83 ","$2,636.83 ","GA750","19/09/2014","18:01:43","9589301","643749417","Cole Hardware","EX7731","Credit card","47091","0",""
"9532","151","COMPUTERS","New","DCJRW","$1,363.08 ","$1,337.08 ","NJ980","15/10/2014","23:01:03","2809474","513854006","Barnes & Noble","EY1660","Mobile carrier Billing","12765","0",""
"2297","318","BABY TOYS","New","LATFL","$1,635.58 ","$1,598.58 ","BV493","11/07/2014","23:45:01","2846673","684476493","Ulta","UO9661","Mobile carrier Billing","65539","0",""
"2412","544","APPLIANCES","Used","BUDLO","$2,135.85 ","$2,109.85 ","PD715","31/05/2014","8:31:17","9088154","460035435","The Vitamin Shoppe","HW9976","Prepaid card","84398","0",""
"6042","784","APPLIANCES","Used","AVMAI","$2,053.24 ","$2,017.24 ","CO838","09/03/2014","20:22:03","8990458","467157233","Ulta","UO9656","Credit card","53322","0",""
"7433","534","DECOR","Refurbished","ZACKV","$4,981.73 ","$4,932.73 ","IL296","15/03/2014","13:31:42","9181006","298672262","Ulta","UO9656","Credit card","17272","0",""
"6071","795","CLOTHING","Refurbished","ONKHS","$2,667.33 ","$2,618.33 ","TE356","17/05/2014","19:40:49","9919778","206921501","L'Occitane","GN4034","Mobile carrier Billing","40285","0",""
"6502","662","BABY CLOTHING","New","CTAOI","$4,658.93 ","$4,609.93 ","JJ698","03/10/2014","21:17:54","5570207","303879646","Peninsula Beauty","YE5901","Mobile carrier Billing","10537","0",""
"8067","360","DECOR","Used","DGWZG","$438.77 ","$390.77 ","VJ762","16/09/2014","22:59:45","7420401","760954315","DFLOWERS","ZG2587","Credit card","25306","0",""
"9131","752","CLOTHING","New","ZVYTC","$2,215.14 ","$2,177.14 ","GD818","21/11/2014","0:12:51","8196443","104508191","DFLOWERS","ZG2587","Mobile carrier Billing","61987","0",""
"4672","360","COMPUTERS","New","YEJZI","$4,119.44 ","$4,069.44 ","YJ313","26/09/2014","0:45:47","2113610","555791691","REI","EI6773","Mobile carrier Billing","73859","0",""
"6286","960","ELECTRONICS","New","CWTLA","$3,994.10 ","$3,946.10 ","BT328","01/06/2014","21:46:39","8111062","185723355","Walgreens","VW7193","Credit card","82630","0",""
"8523","145","CLOTHING","New","ZVYTC","$3,631.77 ","$3,605.77 ","JS237","30/04/2014","1:02:48","5414811","528268021","Nine West","RM9837","Paypal wallet","71091","0",""
"4818","784","APPLIANCES","Used","AVMAI","$2,053.24 ","$2,028.24 ","JT338","29/11/2014","14:28:54","3036806","156915837","Ulta","UO9656","Credit card","84181","0",""
"6224","702","COMPUTERS","New","YEJZI","$4,001.27 ","$3,963.27 ","GJ533","16/11/2014","19:33:58","3528993","598161913","Road Runner Sports","MS6579","Credit card","75342","0",""
"9725","765","DECOR","Refurbished","ZACKV","$356.18 ","$335.18 ","EZ957","17/04/2014","21:48:39","7601389","629607052","The Vitamin Shoppe","HW9975","Mobile carrier Billing","85611","0",""
"1177","644","CLOTHING","Used","KXUWE","$623.05 ","$588.05 ","HX425","19/11/2014","16:15:09","1844087","586598084","Staples","VN6655","Prepaid card","82065","0",""
"1418","544","ELECTRONICS","Used","FMBZC","$781.93 ","$743.93 ","AL760","03/06/2014","13:49:38","8964778","120284338","Peninsula Beauty","YE5901","Prepaid card","19626","0",""
"7075","183","LUGGAGE","New","CENQJ","$404.74 ","$380.74 ","MH537","29/03/2014","15:33:37","1239814","331834347","The North Face","GH6872","Mobile carrier Billing","53155","0",""
"7412","827","KITCHEN & DINING","New","NSILF","$2,213.77 ","$2,195.77 ","XO300","27/09/2014","23:21:51","4668718","918674934","L'Occitane","GN4304","Credit card","5598","0",""
"7433","762","OFFICE SUPPLIES","New","EVWJY","$692.85 ","$654.85 ","YD453","02/09/2014","20:37:35","4891673","709070762","Road Runner Sports","MS6581","Mobile carrier Billing","26984","0",""
"3965","183","BABY CLOTHING","Used","CTAOI","$2,042.68 ","$2,009.68 ","DE570","01/02/2014","16:47:27","6011766","559130439","L'Occitane","GN3944","Credit card","65186","0",""
"6502","594","APPLIANCES","Used","BUDLO","$3,629.75 ","$3,597.75 ","YR864","24/03/2014","10:04:37","4278536","198305150","Ulta","UO9656","Credit card","43935","0",""
"4326","151","COMPUTERS","New","DCJRW","$1,363.08 ","$1,339.08 ","EG205","03/10/2014","8:29:35","2513765","270390509","Barnes & Noble","EY1660","Mobile carrier Billing","91405","0",""
"1256","996","CLOTHING","Refurbished","ONKHS","$710.38 ","$667.38 ","TR157","08/12/2014","8:14:51","6787097","643030205","Right Start","IQ1508","Mobile carrier Billing","94922","0",""
"9532","816","DECOR","New","DGWZG","$1,050.51 ","$1,029.51 ","RR733","30/01/2014","0:07:01","2952408","102439656","Guitar Center","GN4169","Credit card","9921","0",""
"9940","662","ELECTRONICS","Refurbished","FMBZC","$1,281.30 ","$1,261.30 ","FG680","11/08/2014","15:25:02","7614531","620787160","Barnes & Noble","EY1659","Credit card","91202","0",""
"2028","763","DECOR","Refurbished","LBVIW","$4,943.44 ","$4,917.44 ","AL726","20/04/2014","18:52:56","2606394","285432622","Right Start","IQ1509","Credit card","35133","0",""
"3598","607","ELECTRONICS","New","AGSDS","$1,968.00 ","$1,952.00 ","YT816","06/01/2014","5:03:51","1497716","686389451","Gymboree","ZF8986","Mobile carrier Billing","20729","0",""
"7653","554","SHOES","New","RKFCM","$3,461.72 ","$3,427.72 ","IG106","27/02/2014","10:12:17","7253173","238280990","Guitar Center","GN4079","Credit card","78527","0",""
"4336","136","KITCHEN & DINING","New","NSILF","$4,019.79 ","$3,970.79 ","KZ288","25/02/2014","15:22:35","9116840","721197511","Nine West","RM9837","Credit card","79832","0",""
"7210","360","DECOR","Used","DGWZG","$438.77 ","$407.77 ","ZO974","16/01/2014","11:17:22","2875665","938560684","DFLOWERS","ZG2587","Credit card","94773","0",""
"2377","162","DECOR","New","ZACKV","$4,551.18 ","$4,532.18 ","PX788","22/08/2014","16:57:28","7134950","512418560","Cole Hardware","EX7729","Credit card","73151","0",""
"8772","484","APPLIANCES","Used","BUDLO","$986.46 ","$939.46 ","QC567","13/02/2014","9:53:35","4116313","592580070","Guitar Center","GN4349","Prepaid card","5828","0",""
"9699","260","DECOR","Refurbished","DGWZG","$1,623.34 ","$1,574.34 ","LK308","16/01/2014","20:15:45","1622849","219336044","Nob Hill Foods","KL2558","Credit card","51558","0",""
"4139","534","DECOR","Refurbished","ZACKV","$4,981.73 ","$4,942.73 ","FU981","29/09/2014","21:56:13","1166080","907961267","Ulta","UO9656","Mobile carrier Billing","40788","0",""
"4284","616","OFFICE SUPPLIES","Used","EVWJY","$1,011.90 ","$975.90 ","HC346","04/11/2014","13:59:33","1788769","447025179","Cole Hardware","EX7730","Mobile carrier Billing","7283","0",""
"1418","702","DECOR","New","LBVIW","$2,471.36 ","$2,422.36 ","WQ526","07/01/2014","20:50:16","8831231","600720776","Walgreens","VW7192","Credit card","14006","0",""
"4807","912","SHOES","New","VKKEA","$2,230.61 ","$2,185.61 ","MX939","21/03/2014","13:30:12","2270500","319921762","Walgreens","VW7192","Prepaid card","63927","0",""
"7861","781","SHOES","New","VKKEA","$2,280.16 ","$2,232.16 ","MJ735","25/11/2014","1:54:23","9026102","545935277","Cole Hardware","EX7729","Paypal wallet","92970","0",""
"9210","572","KITCHEN & DINING","New","ZGHYW","$3,905.61 ","$3,868.61 ","PG199","30/10/2014","11:03:53","7868477","319087468","Guitar Center","GN3989","Credit card","56189","0",""
"3723","311","BABY TOYS","New","LATFL","$3,128.36 ","$3,093.36 ","UE239","25/07/2014","22:22:49","5392397","763555480","DODOcase","UW7355","Credit card","22047","0",""
"7861","622","BABY TOYS","New","GOZLI","$2,603.49 ","$2,558.49 ","WM316","17/01/2014","20:53:31","3194054","448720600","L'Occitane","GN3944","Credit card","5059","0",""
"9033","141","BABY CLOTHING","Refurbished","TPDLE","$849.05 ","$802.05 ","CP200","25/01/2014","12:42:57","1345213","978258265","Ulta","UO9656","Mobile carrier Billing","55204","0",""
"2067","552","APPLIANCES","Used","TTNTN","$953.33 ","$939.33 ","EG248","01/09/2014","22:58:10","5798321","624027960","REI","EI6774","Mobile carrier Billing","91068","0",""
"3500","484","OFFICE SUPPLIES","Used","WELZA","$2,205.71 ","$2,171.71 ","JA497","25/12/2014","11:05:39","2746288","990439366","Peninsula Beauty","YE5901","Prepaid card","51383","0",""
"5481","662","ELECTRONICS","Refurbished","FMBZC","$1,281.30 ","$1,239.30 ","ZA997","21/07/2014","11:28:13","5532035","707689565","Barnes & Noble","EY1659","Mobile carrier Billing","43182","0",""
"9532","670","GAMES","Used","KJOGG","$2,461.84 ","$2,446.84 ","GT396","09/08/2014","11:58:18","6962219","182143144","Ulta","UO9659","Mobile carrier Billing","22451","0",""
"9566","622","COMPUTERS","Refurbished","GCVNE","$1,429.88 ","$1,382.88 ","TE706","02/08/2014","14:11:42","2093240","363570786","Staples","VN6655","Mobile carrier Billing","84552","0",""
"2028","775","BABY TOYS","Refurbished","CTAOI","$379.49 ","$366.49 ","QS983","15/11/2014","6:10:01","7089347","571064250","Guitar Center","GN3989","Mobile carrier Billing","28186","0",""
"4632","198","KITCHEN & DINING","Refurbished","RGMIK","$3,643.75 ","$3,614.75 ","WC569","01/04/2014","17:33:04","6450875","780878666","Nine West","RM9837","Mobile carrier Billing","74763","0",""
"1808","141","COMPUTERS","New","GCVNE","$3,571.93 ","$3,550.93 ","DK393","14/02/2014","2:29:51","5130214","133458289","Staples","VN6656","Credit card","54872","0",""
"4595","931","LUGGAGE","Used","CENQJ","$334.55 ","$312.55 ","GQ188","04/04/2014","17:00:44","7423046","550503801","Peninsula Beauty","YE5901","Credit card","94444","0",""
"5850","781","OFFICE SUPPLIES","Refurbished","EVWJY","$3,890.76 ","$3,865.76 ","IB218","03/04/2014","8:31:33","8354844","585152643","The Vitamin Shoppe","HW9975","Mobile carrier Billing","2353","0",""
"7075","670","GAMES","New","KJOGG","$3,155.29 ","$3,110.29 ","FS254","06/09/2014","2:19:44","8548932","437773150","Staples","VN6655","Prepaid card","29669","0",""
"9063","236","SHOES","New","RKFCM","$3,057.74 ","$3,022.74 ","AH821","11/06/2014","2:47:47","2642553","632700772","Barnes & Noble","EY1660","Mobile carrier Billing","65253","0",""
"9699","687","SHOES","Used","RKFCM","$3,827.74 ","$3,804.74 ","QO985","11/11/2014","22:41:06","3262610","796270769","PetSmart","IB7024","Mobile carrier Billing","26644","0",""
"3723","922","LUGGAGE","Refurbished","TNVON","$1,567.45 ","$1,519.45 ","WQ964","24/04/2014","23:01:35","4398531","454482760","PetSmart","IB7024","Mobile carrier Billing","17947","0",""
"9029","844","COMPUTERS","Used","GCVNE","$3,551.26 ","$3,539.26 ","NH132","31/12/2014","18:51:24","2572895","748825423","The North Face","GH6873","Prepaid card","8506","0",""
"9699","844","COMPUTERS","Used","GCVNE","$3,551.26 ","$3,541.26 ","XK129","12/04/2014","23:55:07","7499377","216197798","The North Face","GH6873","Mobile carrier Billing","62884","0",""
"3199","484","OFFICE SUPPLIES","Used","WELZA","$2,205.71 ","$2,171.71 ","GH952","16/02/2014","23:19:29","3121131","531347974","Peninsula Beauty","YE5901","Prepaid card","44491","0",""
"3613","484","OFFICE SUPPLIES","Used","WELZA","$2,205.71 ","$2,179.71 ","OG531","11/10/2014","19:28:07","6421341","965250593","Peninsula Beauty","YE5901","Prepaid card","72315","0",""
"4645","200","DECOR","Refurbished","QHIYO","$59.63 ","$46.63 ","LM442","01/09/2014","8:51:00","4852258","249117031","L'Occitane","GN4034","Mobile carrier Billing","55781","0",""
"4733","579","COMPUTERS","Refurbished","GCVNE","$1,435.77 ","$1,413.77 ","GI597","01/07/2014","3:07:03","8225682","534106493","The Vitamin Shoppe","HW9979","Debit card","34258","0",""
"7589","816","DECOR","New","DGWZG","$1,050.51 ","$1,026.51 ","ID512","14/05/2014","12:37:22","1145295","743613289","Guitar Center","GN4169","Credit card","68838","0",""
"2172","449","SHOES","New","MQSLF","$2,375.92 ","$2,329.92 ","CT153","03/10/2014","2:13:08","9851944","840435165","Gymboree","ZF8986","Credit card","95810","0",""
"5481","119","OFFICE SUPPLIES","Refurbished","EVWJY","$3,130.29 ","$3,101.29 ","BD237","21/02/2014","13:01:03","7237424","860407762","Gymboree","ZF8986","Mobile carrier Billing","16960","0",""
"5974","616","OFFICE SUPPLIES","Used","EVWJY","$1,011.90 ","$965.90 ","BW204","15/05/2014","11:03:32","1339637","530005398","Cole Hardware","EX7730","Mobile carrier Billing","16782","0",""
"6105","970","LUGGAGE","Refurbished","CENQJ","$635.56 ","$595.56 ","PY181","14/11/2014","23:44:34","9099199","658294814","Peninsula Beauty","YE5901","Mobile carrier Billing","50322","0",""
"9086","343","OFFICE SUPPLIES","Refurbished","WELZA","$2,882.87 ","$2,846.87 ","KR632","20/11/2014","3:26:43","4252777","921618131","Cole Hardware","EX7730","Credit card","68750","0",""
"4358","752","CLOTHING","Used","GTFFL","$625.61 ","$598.61 ","QA581","30/01/2014","9:25:20","1613105","709270217","Barnes & Noble","EY1660","Credit card","87962","0",""
"3175","195","COMPUTERS","Refurbished","GCVNE","$4,641.79 ","$4,619.79 ","OR409","18/01/2014","22:47:32","6013750","388218214","Barnes & Noble","EY1658","Prepaid card","40217","0",""
"7991","136","KITCHEN & DINING","New","NSILF","$4,019.79 ","$4,006.79 ","UU646","23/02/2014","0:11:52","9338093","124589952","Nine West","RM9837","Paypal wallet","3913","0",""
"9725","396","LUGGAGE","New","TNVON","$1,452.50 ","$1,408.50 ","YK470","29/11/2014","14:11:00","8810256","327619429","DODOcase","UW7354","Prepaid card","68047","0",""
"7589","694","OFFICE SUPPLIES","New","EVWJY","$3,695.96 ","$3,665.96 ","SP458","03/12/2014","19:28:49","2251104","859574535","Guitar Center","GN3989","Gift card","44493","0",""
"7991","737","GAMES","Used","KJOGG","$733.21 ","$683.21 ","SO680","29/03/2014","13:34:04","8671750","924483311","Guitar Center","GN3989","Credit card","68433","0",""
"9086","535","GAMES","Refurbished","EITXF","$3,032.65 ","$3,015.65 ","WF512","19/11/2014","22:05:17","8413589","418674826","L'Occitane","GN3944","Prepaid card","66128","0",""
"1896","324","ELECTRONICS","New","AGSDS","$2,132.96 ","$2,104.96 ","QE364","24/04/2014","16:32:59","9623187","493345170","DODOcase","UW7356","Mobile carrier Billing","2081","0",""
"5081","810","BABY CLOTHING","Used","GOZLI","$2,099.17 ","$2,086.17 ","YI440","17/03/2014","22:18:41","8365171","511279623","DODOcase","UW7357","Mobile carrier Billing","25692","0",""
"5570","827","ELECTRONICS","New","OULOW","$2,830.51 ","$2,806.51 ","TI688","15/05/2014","17:56:30","8120427","683180094","Gymboree","ZF8986","Credit card","72969","0",""
"1896","765","DECOR","New","ZACKV","$4,557.18 ","$4,521.18 ","HM203","10/10/2014","23:27:44","5374655","420577814","Costco","GW8247","Credit card","73296","0",""
"2744","702","APPLIANCES","Refurbished","BUDLO","$4,042.54 ","$4,027.54 ","DK976","04/02/2014","22:33:44","9312971","656405085","REI","EI6773","Mobile carrier Billing","47896","0",""
"3833","395","OFFICE SUPPLIES","New","WELZA","$2,909.68 ","$2,867.68 ","UZ413","16/04/2014","16:48:19","9235525","204303273","DODOcase","UW7356","Credit card","59696","0",""
"3965","140","OFFICE SUPPLIES","Used","WELZA","$2,513.31 ","$2,476.31 ","LX381","01/07/2014","12:21:22","9828414","170045787","The Vitamin Shoppe","HW9975","Credit card","9809","0",""
"5850","266","KITCHEN & DINING","Used","HLICV","$2,488.20 ","$2,456.20 ","OY199","01/07/2014","15:11:24","3661794","873269722","Nob Hill Foods","KL2558","Credit card","60161","0",""
"7173","956","COMPUTERS","New","YEJZI","$3,158.59 ","$3,114.59 ","TO682","29/01/2014","7:32:41","8445000","851340939","DODOcase","UW7352","Debit card","54879","0",""
"7861","810","DECOR","Used","ZACKV","$1,247.24 ","$1,220.24 ","RH223","03/10/2014","0:16:27","3181744","406185286","The Vitamin Shoppe","HW9975","Mobile carrier Billing","37416","0",""
"3040","343","OFFICE SUPPLIES","Refurbished","WELZA","$2,882.87 ","$2,832.87 ","XS156","13/02/2014","16:29:44","8132827","593164130","Cole Hardware","EX7730","Credit card","50394","0",""
"4336","635","COMPUTERS","New","DCJRW","$1,635.43 ","$1,587.43 ","CM685","16/03/2014","9:21:55","7731031","886327386","Barnes & Noble","EY1659","Mobile carrier Billing","49612","0",""
"9334","396","BABY CLOTHING","Refurbished","LATFL","$2,043.07 ","$2,002.07 ","XF724","26/04/2014","15:19:44","7872744","691718304","The North Face","GH6874","Paypal wallet","13272","0",""
"9063","332","OFFICE SUPPLIES","New","EVWJY","$4,211.48 ","$4,183.48 ","ZK594","01/01/2014","23:01:09","2480146","455324027","The North Face","GH6872","Mobile carrier Billing","81311","0",""
"3931","470","LUGGAGE","Used","TNVON","$4,783.25 ","$4,766.25 ","AK260","03/03/2014","21:20:56","4479860","706980038","REI","EI6775","Credit card","40031","0",""
"4284","604","ELECTRONICS","Used","CWTLA","$4,526.52 ","$4,502.52 ","BC378","02/10/2014","23:07:07","2189822","603655962","PetSmart","IB7024","Credit card","35884","0",""
"7738","832","DECOR","New","ZACKV","$1,023.49 ","$1,003.49 ","MG629","16/05/2014","22:59:31","7394316","368868707","Costco","GW8247","Credit card","18121","0",""
"8067","775","ELECTRONICS","Used","BEFJD","$3,061.88 ","$3,030.88 ","FT121","26/12/2014","3:35:01","3045371","877757996","Barnes & Noble","EY1658","Prepaid card","11595","0",""
"8381","752","OFFICE SUPPLIES","Refurbished","EVWJY","$4,802.17 ","$4,791.17 ","LE375","20/12/2014","7:03:07","1286908","354191809","The North Face","GH6873","Credit card","15485","0",""
"5481","763","DECOR","Refurbished","LBVIW","$4,943.44 ","$4,931.44 ","LB560","01/07/2014","18:16:07","5278802","415009400","Right Start","IQ1509","Prepaid card","64249","0",""
"8565","838","BEDDING","Refurbished","CJUEU","$1,980.83 ","$1,957.83 ","FR504","21/11/2014","22:50:04","1045884","572729854","Gymboree","ZF8986","Mobile carrier Billing","76591","0",""
"1256","198","KITCHEN & DINING","Refurbished","RGMIK","$3,643.75 ","$3,607.75 ","FZ702","04/02/2014","4:12:56","9325792","494780983","Nine West","RM9837","Mobile carrier Billing","78874","0",""
